체험,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
숲체험프로그램,"부산시,‘생애주기별숲체험프로그램’운영",F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,전남,영암군,삼호읍,
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",M,3,,,      ,          ,,경기,화성시,동탄면,"경차 (모닝, 스파크 등)"
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,동구,율하동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
숲체험교육확동,"유아숲체험도함께,국립칠곡숲체원",F,3,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,아니오,          ,아파트/ 주상복합,경남,거제시,양정동,
산림체험프로그램,맑은누리청소년방과후아카데미10월주말체험프로그램:산림문화체험-숲의가을을만들다.,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,제주,제주시,용담1동,
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,방화동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,충북,청주시 상당구,우암동,
숲체험프로그램,도심속행복한부산시민공원숲체험프로그램으로출발,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,경북,구미시,옥계동,"경차 (모닝, 스파크 등)"
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡1동,
숲체험프로그램,도심속행복한부산시민공원숲체험프로그램으로출발,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,중곡3동,
숲체험프로그램,삼선산수목원숲체험프로그램<우리동네수목원여행>,F,3,기타 ,300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강서구,화곡동,
숲체험교육확동,산림복지취약계충에게숲체험교육운영,F,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,부산,해운대구,재송2동,
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,3,"판매직 (상점점원, 보험설계사, 노점상)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광명시,철산동,"경차 (모닝, 스파크 등)"
숲체험프로그램,"부산시,‘생애주기별숲체험프로그램’운영",F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경남,양산시,동면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험프로그램,초등딸1학기트레킹숲체험프로그램을마쳤어요,F,2,"교직 (교사, 유치원교사, 학원강사)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,고양시 일산서구,대화동,
숲체험교육확동,"유아숲체험도함께,국립칠곡숲체원",F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,송파구,오금동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험프로그램,대전주말숲체험프로그램-행복한숲체험♩,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강동구,명일1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험교육확동,"초등4학년숲체험,지리산경남환경교육원자연환경해설사활동~경남체험/생태체험/청아생태농장/숲해설/고성초등학교",F,5,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,아파트/ 주상복합,경기,광주시,장지동,
숲체험교육확동,2018년학술림숲체험교육,F,3,"교직 (교사, 유치원교사, 학원강사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,염창동,
숲체험프로그램,도심속행복한부산시민공원숲체험프로그램으로출발,M,4,,,      ,          ,,서울,중랑구,묵1동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,북구,동림동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,3,무직,400~499만원,아니오,          ,아파트/ 주상복합,서울,마포구,신공덕동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,M,3,기타 ,200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,인천,서구,원당동,"경차 (모닝, 스파크 등)"
숲체험교육확동,"초등학교3학년환경교육,숲체험~경남환경교육원자연환경해설사활동/청아생태농장/경남체험학습/사천사남초등학교",F,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,장지동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,4,"교직 (교사, 유치원교사, 학원강사)",800~899만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,광진구,광장동,
숲체험교육확동,"유아숲체험도함께,국립칠곡숲체원",F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,아산시,탕정면,
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,3,무직,100~199만원,아니오,          ,아파트/ 주상복합,경기,양주시,삼숭동,
숲체험프로그램,인천야간숲체험프로그램,F,5,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 수정구,창곡동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",F,2,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,인천,부평구,부평1동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서초구,서초동,
숲체험교육확동,작은손마켓놀이숲체험유치원즐거워요,F,3,"관리직 (사장, 간부, 고위공무원)",200~299만원,아니오,          ,아파트/ 주상복합,부산,사하구,하단2동,
숲체험프로그램,"부산시,‘생애주기별숲체험프로그램’운영",F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,서울,노원구,하계2동,
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),F,4,"교직 (교사, 유치원교사, 학원강사)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,수원시 영통구,하동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험프로그램,도심속행복한부산시민공원숲체험프로그램으로출발,M,4,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,서울,강남구,개포1동,
숲체험프로그램,유아숲체험프로그램,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,서울,영등포구,당산동5가,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,울주군,온산읍,
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",F,4,,,      ,          ,,,,,
산림체험프로그램,금산산림문화타운오감만족숲체험프로그램본격가동,F,5,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 있음 ,단독주택,경기,부천시 원미구,원미2동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,3,,,      ,          ,,인천,계양구,서운동,
숲체험프로그램,"서울준법지원센터,보호관찰청소년‘숲체험프로그램’실시",F,4,,,      ,          ,,광주,광산구,송정1동,
숲체험프로그램,예약안내및숲체험프로그램후기,F,3,,,      ,          ,,경기,남양주시,별내면,
산림복합체험프로그램,자연을똑똑하게즐겨보자!국립자연휴양림산림복합체험센터?|,F,3,,,      ,          ,,경기,남양주시,별내면,
숲체험프로그램,유아숲체험프로그램,M,3,,,      ,          ,,강원,강릉시,노암동,
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,2,,,      ,          ,,경기,수원시 장안구,정자3동,
산림체험프로그램,장령산자연휴양림치유의숲산림치유염색체험프로그램안내,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,경기,고양시 일산서구,일산3동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,3,,,      ,          ,,경기,성남시 분당구,수내1동,
숲체험프로그램,"청주시숲체험프로그램;4월부터10월까지행복한생태체험,토요가족숲나들이등",F,2,무직,400~499만원,아니오,          ,단독주택,서울,중랑구,면목3.8동,
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,4,,,      ,          ,,서울,도봉구,방학동,
숲체험프로그램,"청주시숲체험프로그램;4월부터10월까지행복한생태체험,토요가족숲나들이등",F,3,,,      ,          ,,서울,관악구,신림동,
숲체험프로그램,"청주시숲체험프로그램;4월부터10월까지행복한생태체험,토요가족숲나들이등",M,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,동작구,신대방2동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,3,,,      ,          ,,대구,달서구,이곡1동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,2,,,      ,          ,,대구,달서구,진천동,
숲체험프로그램,대전주말숲체험프로그램-행복한숲체험♩,F,4,,,      ,          ,,경기,고양시 일산서구,대화동,
산림복합체험프로그램,산림복합체험센터와자생식물원,F,4,,,      ,          ,,서울,노원구,하계1동,
산림복합체험프로그램,산림복합체험센터와자생식물원,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,내동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험프로그램,"아이랑갈만한곳,양평쉬자파크유아숲체험프로그램",F,3,,,      ,          ,,충남,보령시,명천동,
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,3,,,      ,          ,,전북,군산시,미룡동,
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,3,,,      ,          ,,전북,군산시,미룡동,
