재해,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,아니오,          ,단독주택,서울,서대문구,남가좌2동,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,춘천시,퇴계동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,춘천시,퇴계동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,[뉴스미션] 산불 ... :: 네이버 뉴스,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,춘천시,퇴계동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,남구,용호4동,"경차 (모닝, 스파크 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,남구,용호4동,"경차 (모닝, 스파크 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,중2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,속초 산불 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,서초구,양재동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,속초 산불 피해지역 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,서초구,양재동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,속초 산불 피해지역 연호리조트 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,서초구,양재동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,손흥민의 산불 피해 기부에 대한 일본 반응.txt - 스포탈코리아 모바일,M,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,용인시 기흥구,신갈동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,사상구,주례1동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,남구,진월동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,봉천동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,"배우 장근석, 강원도 산불피해지역에 사랑의 쌀 10톤 기부",M,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,오피스텔,서울,송파구,문정동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,북구,사수동,
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,F,5,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,중곡4동,
산불,산불 난 야산서 불탄 20대 여성 시신 발견…경찰 수사 | 연합뉴스,F,5,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,중곡4동,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,3,무직,100~199만원,아니오,          ,아파트/ 주상복합,광주,북구,중흥동,
산불,강원도 산불피해 : 네이버 통합검색,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,부산,해운대구,재송2동,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,5,"관리직 (사장, 간부, 고위공무원)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,구미시,봉곡동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,"[속보]당정, 강원... :: 네이버 뉴스",M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경기,수원시 장안구,정자1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견…경찰 수사 | 연합뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,둔촌1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,광명시,철산4동,
산사태,우면산사사태사망사고…대법대피조치안한서초구배상책임,M,2,,,      ,          ,,대구,수성구,두산동,
병해충,병해충강한식물토양미생물덕분,M,2,,,      ,          ,,서울,관악구,난곡동,
산불,당정 강원산불 5... :: 네이버 뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,오피스텔,경기,고양시 덕양구,행신동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,수원시 권선구,권선동,
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,수원시 권선구,권선동,
산불,법무장관 강원산불 복구에 사회봉사명령 인력 투입 | 다음 뉴스,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경기,수원시 팔달구,인계동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산사태,"제18호태풍미탁,부산사하구에산사태일으켜…4명매몰돼구조중",M,3,,,      ,          ,,대전,동구,가오동,
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,통진읍,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,통진읍,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
산사태,산사태현장예방단의구성및운영에관한지침개정(안)행정예고,M,3,,,      ,          ,,경기,수원시 장안구,파장동,
산사태,"여주시,산림재해예방을위한산사태취약지역지정",F,2,,,      ,          ,,경기,수원시 권선구,입북동,
산불,산불 난 야산서 2... :: 네이버 뉴스,F,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,구로구,온수동,
산림재해,세계4위산림국가인데…잦은산불에도산림재해보험유명무실,M,2,,,      ,          ,,경북,경산시,진량읍,
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,대구,남구,봉덕1동,
산사태,"[6월안전보건]알면대처할수있다!갑작스러운재해,산사태",M,5,,,      ,          ,,서울,강남구,개포2동,
산림재해,[산사태분야]걱정마세요!!산림재해예방을위해총력을다하다,F,2,무직,400~499만원,아니오,          ,아파트/ 주상복합,부산,기장군,기장읍,
산사태,태풍링링오는데속살드러낸용인석성산…산사태공포,M,4,,,      ,          ,,경기,남양주시,화도읍,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,경기,이천시,증포동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달성군,다사읍,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
병해충,달성군산림병해충방제::재선충예방을위한예방나무주사를주는방제현장에다녀왔습니다!-달성군블로그기자단김명수,M,3,무직,500~599만원,아니오,          ,아파트/ 주상복합,전북,부안군,부안읍,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산림재해,생태산림재해방지위한경진대회,M,3,,,      ,          ,,경기,화성시,봉담읍,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,대구,달서구,도원동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,아파트/ 주상복합,경기,화성시,병점동,
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,단독주택,전북,군산시,경암동,"경차 (모닝, 스파크 등)"
산림재해,"파주시,해빙기산림재해우려지역안전점검실시!",F,4,"주부 (전업주부, 파트타임 근무 주부)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,성복동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
병해충,[공지]3.병해충관리는어떻게할까?,M,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,아파트/ 주상복합,충남,천안시 서북구,두정동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,산불 난 야산서 불탄 20대 여성 시신 발견..경찰 수사 | 다음 뉴스,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,서구,내당1동,
산불,고성산불 할머니 : 네이버 통합검색,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,구로구,고척2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,산불 피해지역 마... :: 네이버 뉴스,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,구로구,고척2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성산불 사망자 : 네이버 통합검색,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,구로구,고척2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,강원 산불 사망자... :: 네이버 뉴스,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,구로구,고척2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성산불 힐머니 : 네이버 통합검색,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,구로구,고척2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산불,고성·속초 산불 원인은 아크 불티..전신주 관리 과실 수사 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산사태,생명재산앗아가는산사태를막아라,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,거제시,옥포동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산사태,"제18호태풍미탁,부산사하구에산사태일으켜…4명매몰돼구조중",M,5,"자영업 (도소매업, 숙박업, 미용업)",100~199만원,아니오,          ,아파트/ 주상복합,서울,강서구,방화3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
병해충,건강에좋은까마중(때까리)소개및병해충재배방법,M,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,아니오,          ,아파트/ 주상복합,대전,서구,월평3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
